pub_date,local_code,company_name,market_division,tsi_code,topix_sector_indices,t17_code,topix_17,sc_code,size_classification
20200228,1944,きんでん,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1945,東京エネシス,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1946,トーエネック,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1948,弘電社,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1949,住友電設,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1950,日本電設工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1951,協和エクシオ,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1952,新日本空調,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1954,日本工営,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20200228,1959,九電工,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1960,サンテック,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1961,三機工業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1963,日揮ホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材,4,TOPIX Mid400
20200228,1964,中外炉工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1965,テクノ菱和,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1966,高田工業所,市場第二部（内国株）,2050,建設業,3,建設・資材,-,-
20200228,1967,ヤマト,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1968,太平電業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1969,高砂熱学工業,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20200228,1971,中央ビルト工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20200228,1972,三晃金属工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1973,ＮＥＣネッツエスアイ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20200228,1975,朝日工業社,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1976,明星工業,市場第一部（内国株）,2050,建設業,3,建設・資材,7,TOPIX Small 2
20200228,1979,大氣社,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
